gene,score,guide_signif,guide_all,n_downstream,n_cells_target,n_guides,single_guide,ontarget_signif,distal_offtarget,neighboring_KD,qc_pass,status,hub_flag,k562_concordance,specificity_flag,axis,condition,specificity_call,is_clean,clean_strict
LIMA1,0.007587443,1.0,0.0569107410774624,0.0,583.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HEXB,0.0075900345,1.0,0.1305525460544311,0.0,404.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DPH6,0.007590089,0.9944618734154408,0.2152031870546072,156.0,327.0,2.0,False,True,False,False,True,novel,,0.5852,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
SYNE1,0.0075945756,,0.0301163173691656,1.0,1221.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HSPA8,0.0075965947,0.3713454221678438,0.0962118850946334,59.0,210.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CHORDC1,0.007596846,,,47.0,70.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZCCHC2,0.0075991927,1.0,0.0948320302398665,0.0,626.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MTOR,0.0076118493,,,187.0,46.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ANKRD11,0.007625349,0.2357092374298469,0.2173995551503182,68.0,751.0,2.0,False,True,False,False,False,novel,,0.2329,,polarization,Stim8hr,T-cell-specific(measured),True,True
ASH1L,0.007626156,0.1317592370170043,0.010465616689078,3.0,362.0,2.0,False,True,False,False,False,novel,,0.3996,,polarization,Stim8hr,T-cell-specific(measured),True,True
ID1,0.0076402435,,0.0655000505140563,1.0,659.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ALG5,0.007643094,0.5059766651685902,0.1874866803702428,26.0,340.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
WIPF2,0.007670457,-0.8636242684431195,0.199501445244164,2.0,564.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
H3C10,0.007672094,,0.037547762093927,0.0,602.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TAFA1,0.007686631,,-0.0533056481313811,0.0,428.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
WHRN,0.0076923133,,0.0184011807381427,0.0,304.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
QRICH2,0.007704378,,0.0808642933837973,0.0,537.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CCDC120,0.0077052866,,0.063116614959972,0.0,649.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SPINDOC,0.0077131176,,,4.0,219.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NICOL1,0.0077166464,0.9925337099807132,0.0873010523139108,2.0,1939.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
IDH3G,0.0077211345,1.0,0.1043763564914034,1.0,725.0,2.0,False,True,False,True,False,novel,,0.2172,,polarization,Stim8hr,T-cell-specific(measured),True,True
TIMP3,0.0077341283,,-0.026249881497642,0.0,683.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NEUROD4,0.007734972,,,0.0,429.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RABL2B,0.007736879,0.7983197377994213,0.0669945134217985,2.0,656.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
STRADA,0.0077404696,,0.04158975068224,0.0,390.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ANKK1,0.0077434205,-0.9658185559672944,-0.0138666894547871,45.0,598.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SOX4,0.0077474006,,-0.042898139184843,1.0,635.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CD3E,0.007748679,,,5710.0,234.0,1.0,True,True,False,False,False,novel,hub/broad-effect,,,polarization,Stim8hr,no-K562-data,False,False
SEC31B,0.0077550896,0.7693709734587367,0.1342071915061541,2.0,455.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CUZD1,0.007758898,,0.1398151213990262,0.0,580.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TOMM20,0.0077625257,,,214.0,31.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
YJU2,0.007765195,,,3.0,178.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MAP4,0.0077656033,,,0.0,112.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FXR2,0.007767299,,,5.0,226.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MACIR,0.007770344,0.5665089999829159,-0.0037957566189549,5.0,460.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FKTN,0.0077795163,1.0,0.0679663426689167,0.0,893.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AOC3,0.0078077484,-1.0,0.108160188907734,1.0,834.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GPR52,0.0078079533,,0.0395125508640042,3.0,1030.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KLRK1,0.007820855,,0.1218149523399581,0.0,438.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BRF2,0.007825447,,,1.0,919.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FAM209B,0.00783203,-0.7257510359250878,0.2149100599099158,5.0,247.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SCAF8,0.007833727,,,58.0,297.0,2.0,False,True,False,False,False,novel,,0.6782,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
CCDC184,0.007837557,,0.0738020944403446,0.0,847.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TCF12,0.007844195,1.0,0.0652089989935454,0.0,380.0,2.0,False,True,False,False,False,novel,,0.1885,,polarization,Stim8hr,T-cell-specific(measured),True,True
ZMYM4,0.00784676,,,2.0,138.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MARK3,0.007857087,0.5285778017134386,0.0271474709893695,8.0,575.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF138,0.007858527,,0.0895256641674724,0.0,1223.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
UBXN6,0.007859259,0.074549391500016,-0.0258035032841176,20.0,476.0,2.0,False,True,False,False,False,novel,,0.2934,,polarization,Stim8hr,T-cell-specific(measured),True,True
PSRC1,0.007859953,,,2.0,703.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DUSP11,0.007860513,,0.0979346227613194,0.0,786.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FIS1,0.007861756,,,1.0,58.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NFATC4,0.007864194,0.0723259096399949,0.0360172217246228,14.0,1693.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
LRRC45,0.00788818,0.0106194263635877,-0.0183351869930584,5.0,511.0,2.0,False,True,False,True,False,novel,,0.3068,,polarization,Stim8hr,T-cell-specific(measured),True,True
CTBP2,0.007893424,-0.7900145083376876,0.0233652423990472,6.0,508.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MARCKS,0.007896012,,0.1245313312518504,0.0,592.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
UBR1,0.007901857,,,173.0,224.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GUSB,0.007902611,,,0.0,559.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ASXL1,0.007909418,0.8328767723066164,0.2000061157757993,41.0,854.0,2.0,False,True,False,False,True,novel,,0.3842,,polarization,Stim8hr,T-cell-specific(measured),True,True
SNURF,0.007909667,,0.1073493583729849,3.0,638.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HINT1,0.007911375,1.0,0.0491929323476686,2.0,372.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CENATAC,0.007922353,,,4.0,57.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SLC12A9,0.0079435315,-0.2597410454183352,0.0114159403866039,7.0,629.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ESYT1,0.007947363,,,3.0,115.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HSDL1,0.00795298,,0.001058324182332,0.0,764.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF813,0.007956611,,0.1398660352527211,0.0,710.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MEF2A,0.007957548,0.266996969611308,0.0438956650121671,0.0,219.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PTTG1IP,0.007968748,0.6512995165301846,0.2225117197119689,8.0,604.0,2.0,False,True,False,False,False,novel,,0.0929,,polarization,Stim8hr,T-cell-specific(measured),True,True
GLIPR2,0.007976327,0.0393546638256134,-0.0070733260718871,1360.0,1490.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SEH1L,0.007976843,,,12.0,49.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MCF2L,0.007980534,-0.9492248413998516,0.1459509565945146,0.0,588.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TRIM35,0.007989581,,0.0799957602740441,0.0,468.0,2.0,False,True,False,False,False,novel,,0.3657,,polarization,Stim8hr,T-cell-specific(measured),True,True
HM13,0.007997258,0.9493921814187783,0.0823014850326933,0.0,676.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SLK,0.008004904,0.6115363657068641,0.1023454932287122,35.0,170.0,2.0,False,True,False,False,True,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RALGPS2,0.008011791,-0.022436498968625,0.0262091213435543,2.0,1130.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CYP7B1,0.008027987,0.8872301882382464,0.068050498840023,1.0,1337.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ELAC1,0.008054727,,,6.0,171.0,2.0,False,True,False,False,False,novel,,0.284,,polarization,Stim8hr,T-cell-specific(measured),True,True
RPL7L1,0.00805833,,,0.0,312.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PLBD1,0.008066965,,0.1223442717885176,0.0,742.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
EBF1,0.008069663,,-0.0028145300882345,0.0,314.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
EOMES,0.008071705,,0.1307810449708299,0.0,895.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TWSG1,0.008072212,0.8459546512840252,0.0668438669926549,3.0,251.0,2.0,False,True,False,False,False,novel,,0.1436,,polarization,Stim8hr,T-cell-specific(measured),True,True
SMARCAL1,0.00808053,0.0978411194063592,-0.078716507810619,2.0,215.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
XYLT1,0.008090371,,,2.0,357.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FAM135A,0.008091026,,0.0557064278957315,0.0,467.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CSK,0.008092666,-0.0335174036637939,0.0836550274471875,325.0,1222.0,2.0,False,True,False,False,False,novel,,0.2909,,polarization,Stim8hr,T-cell-specific(measured),True,True
MAP9,0.008093904,0.9696368521492847,0.0713543390823572,2.0,726.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
IRX5,0.008099635,,,0.0,248.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
LRRC39,0.00810415,,0.158344853945481,1.0,538.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SPINT2,0.008108874,-1.0,-0.009989182778497,1.0,641.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HARS2,0.008113555,,,31.0,68.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SERAC1,0.008113691,0.8697258464788844,0.1581753708546446,3.0,709.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CXCL3,0.008118341,,0.096123393514482,1.0,646.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DHX30,0.008131629,1.0,0.1991243639198437,25.0,467.0,2.0,False,True,False,False,True,novel,,0.2801,,polarization,Stim8hr,T-cell-specific(measured),True,True
HOXB2,0.008141554,-0.0799437250892855,-0.0058409026337472,179.0,604.0,2.0,False,True,False,False,False,novel,,0.3229,,polarization,Stim8hr,T-cell-specific(measured),True,True
RUNDC1,0.008146854,1.0,0.0961702542453835,0.0,638.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CDH23,0.008149277,-1.0,0.0955037992535619,1.0,910.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF43,0.0081516495,0.0470796377192857,0.0696502028092711,41.0,476.0,2.0,False,True,False,False,False,novel,,0.2541,,polarization,Stim8hr,T-cell-specific(measured),True,True
SERHL2,0.008153403,-1.0,0.0676083121739001,0.0,360.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BDH1,0.00815795,0.9511263270557864,0.1023624868968777,1.0,670.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
EXO1,0.008163077,,,16.0,123.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PHF6,0.008163593,,,18.0,237.0,1.0,True,True,False,False,False,novel,,0.2761,,polarization,Stim8hr,T-cell-specific(measured),True,True
ADPRS,0.008164901,-0.4007648391838692,0.0685879698856326,9.0,229.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SLC25A13,0.0081686145,0.1748827129156552,0.0400676028299279,3.0,402.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ENPP1,0.008174769,,0.0674934569078548,0.0,462.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KIT,0.00818103,0.3399458424373843,0.0810688608629566,0.0,302.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NCF4,0.008188109,1.0,0.0192100778518184,2.0,908.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
IFIT3,0.008192714,,-0.026023792948314,2.0,474.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
IMPG2,0.008194641,,,0.0,538.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AIDA,0.008195286,,,2.0,439.0,1.0,True,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SNU13,0.008199247,0.9999823810725283,0.0425959286056148,0.0,190.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TTC9C,0.00821472,1.0,0.0393837575270194,1.0,679.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GATA2,0.008215697,,,9.0,86.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GRWD1,0.008218041,,,354.0,48.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DENND6B,0.0082268,,0.1221682313663051,0.0,630.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PMVK,0.008232148,1.0,0.1275388676870704,87.0,350.0,2.0,False,True,False,False,True,novel,,0.408,,polarization,Stim8hr,T-cell-specific(measured),True,True
RPS6KL1,0.008238389,-1.0,-0.0267997672603073,1.0,534.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
APOBEC3C,0.008243191,,,0.0,418.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ARL13B,0.008243347,1.0,0.0864964278608347,1.0,1119.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MRPL49,0.008246621,0.7179734644711138,0.1346569474324149,207.0,265.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MRM1,0.008257198,,,0.0,234.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ASTL,0.00825745,-1.0,0.0511894229094136,1.0,737.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NUDT13,0.008259581,-0.1321917905083833,0.0549567146353479,2.0,201.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
METAP2,0.00827451,0.1814234925627369,0.2069260934215182,375.0,186.0,2.0,False,True,False,False,False,novel,,0.3153,,polarization,Stim8hr,T-cell-specific(measured),True,True
GIMAP1-GIMAP5,0.008288538,,,0.0,261.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FOXS1,0.008292269,,0.0872132768799026,0.0,665.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PDHX,0.008297894,0.9963638664010954,0.1967732490431816,1.0,323.0,2.0,False,True,False,True,False,novel,,0.3041,,polarization,Stim8hr,T-cell-specific(measured),True,True
HOXB8,0.008301762,,,0.0,680.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
COLQ,0.008301783,1.0,0.2493661331978828,1.0,791.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NANOGNB,0.008305823,,0.0691224012262339,2.0,777.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SIX6,0.0083072,-0.4375036431245781,0.0372014166533947,1.0,600.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HSD17B13,0.008309636,0.3558759940084362,0.1476478246688348,138.0,472.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TMLHE,0.008312262,,-0.0072588292448849,0.0,394.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ARGFX,0.008319277,,0.0531421536747345,0.0,1209.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GATA5,0.008322811,-0.92062624094775,0.1225632194044103,0.0,333.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
