gene,score,guide_signif,guide_all,n_downstream,n_cells_target,n_guides,single_guide,ontarget_signif,distal_offtarget,neighboring_KD,qc_pass,status,hub_flag,k562_concordance,specificity_flag,axis,condition,specificity_call,is_clean,clean_strict
BLOC1S4,-0.31581348,0.3779597994128133,0.065716449993742,81.0,245.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KRCC1,-0.31453875,-0.1346030447433976,0.038595454896523,83.0,681.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
UBAC1,-0.31393063,0.2555148049880186,-0.0085959254156944,57.0,629.0,2.0,False,True,False,False,False,novel,,0.4555,,activation,Stim8hr,T-cell-specific(measured),True,True
SPON1,-0.31267336,-0.1601510734034267,0.064548608244321,38.0,390.0,2.0,False,False,True,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SFTPA1,-0.312249,,0.0368552245709788,11.0,1359.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SRP9,-0.31118935,,,234.0,306.0,2.0,False,True,False,False,False,authors-nominated,,,,activation,Stim8hr,no-K562-data,True,False
INIP,-0.3109584,,,46.0,702.0,2.0,False,True,False,False,False,novel,,0.381,,activation,Stim8hr,T-cell-specific(measured),True,True
SACM1L,-0.3109459,,,128.0,412.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MTRES1,-0.31087756,,,35.0,138.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF613,-0.31048542,0.2081132329595302,0.0449117804603767,1620.0,845.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PNMA5,-0.31015104,1.0,0.1193363107456738,3.0,1205.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KIF14,-0.31001514,0.2120904926393229,0.0886378202099967,1.0,308.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TTLL3,-0.30910417,1.0,0.1319387937133334,2.0,971.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SPATA13,-0.30785862,,,1.0,693.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TSPYL5,-0.3076604,,,2232.0,278.0,2.0,False,True,True,False,False,novel,hub/broad-effect,,,activation,Stim8hr,no-K562-data,False,False
CD6,-0.3073631,0.9955017349353268,0.0967068145052151,21.0,716.0,2.0,False,True,False,False,True,novel,,,,activation,Stim8hr,no-K562-data,True,False
FBXL3,-0.3073088,0.1868073758413505,0.0447237843644075,423.0,533.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF665,-0.306984,,0.0517176527513562,8.0,425.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
COL5A3,-0.3069062,-1.0,0.1472854208099683,1.0,512.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
HSD17B12,-0.30621034,,,139.0,205.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GPR15,-0.30574596,0.2643149639309862,0.0805136603235664,320.0,1341.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TCF25,-0.3044106,,,2.0,286.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
RNFT1,-0.30416876,-0.0932925297181603,0.0761325374562526,413.0,1762.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PHF19,-0.30310944,,,298.0,139.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
BCAP29,-0.302958,0.1443816587982729,0.0669811156854977,104.0,509.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FHL1,-0.30271983,-0.3089405136007056,-0.0548443063826525,465.0,852.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
VPS35,-0.30228814,,,265.0,204.0,2.0,False,True,False,True,False,authors-nominated,,,,activation,Stim8hr,no-K562-data,True,False
WDR54,-0.3016101,0.8034139519387655,0.0565055855955275,102.0,1322.0,2.0,False,True,False,False,True,novel,,0.2406,,activation,Stim8hr,T-cell-specific(measured),True,True
ZCCHC3,-0.3010455,0.4161064039515529,0.0014271636464978,13.0,824.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CD2,-0.30081892,0.7405574170567446,0.2483432548227941,668.0,378.0,2.0,False,True,False,False,True,novel,,,,activation,Stim8hr,no-K562-data,True,False
CIRBP,-0.3004574,1.0,0.1505812674592143,1.0,502.0,2.0,False,True,False,False,False,novel,,0.1033,,activation,Stim8hr,T-cell-specific(measured),True,True
EOLA1,-0.2994027,0.1956093819849985,-0.0076446822188809,51.0,1421.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
EID2B,-0.2990822,0.421601773777598,0.0549961175401302,12.0,498.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ARF4,-0.29853123,,,153.0,264.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PCSK5,-0.29830894,-0.3173522959141017,-0.0073326017416996,115.0,609.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SCD5,-0.29815912,-0.3705792090628691,0.0611939312459291,25.0,666.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF432,-0.29801258,,,0.0,362.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF701,-0.29770637,,0.107357047694929,2.0,329.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MFSD8,-0.29753402,0.107682928726517,-0.0698462974596478,6.0,662.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DEF6,-0.2960507,0.1211200679745918,0.0403161107903722,59.0,541.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SLC6A8,-0.2958453,,,2.0,1098.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MSL1,-0.29434642,0.0058471422158799,0.0385742495785367,28.0,536.0,2.0,False,True,False,False,False,novel,,0.2683,,activation,Stim8hr,T-cell-specific(measured),True,True
STAU1,-0.29406476,,,3.0,465.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CHMP4A,-0.29396456,0.2835346640951546,-0.0534909921906544,99.0,698.0,2.0,False,True,False,False,False,novel,,0.3795,,activation,Stim8hr,T-cell-specific(measured),True,True
IQGAP3,-0.29316327,-0.0704324940355269,0.0237656559514207,37.0,213.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DCAKD,-0.29315418,-0.2917607665517711,-0.0429291024324973,1497.0,775.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GP9,-0.2926774,,0.0898350810328009,16.0,528.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PAGR1,-0.29246503,0.829255672875478,0.2110870851217821,560.0,475.0,2.0,False,True,False,False,True,authors-nominated,,0.3586,,activation,Stim8hr,T-cell-specific(measured),True,True
POLR2K,-0.29220903,,,194.0,103.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
RAD54L2,-0.29213724,,,106.0,728.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
UHRF1,-0.29166535,,,411.0,223.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KAT2B,-0.29119262,0.8173949743067203,0.0715154143665911,25.0,765.0,2.0,False,True,False,False,True,novel,,0.4624,,activation,Stim8hr,T-cell-specific(measured),True,True
USP35,-0.29094854,,0.2124803962350029,6.0,536.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SCYL3,-0.28808886,0.2603602278699357,0.0756567748710158,540.0,304.0,2.0,False,True,True,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GPR27,-0.28694803,-0.0836917020087598,0.0225462198741453,45.0,498.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
HMGA1,-0.28664863,,,22.0,417.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TADA1,-0.2866164,0.7568535075498384,0.4790917756341389,3648.0,510.0,2.0,False,True,False,False,True,novel,hub/broad-effect,0.4384,,activation,Stim8hr,T-cell-specific(measured),False,False
PDIA3,-0.2861016,,,309.0,498.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ECRG4,-0.28601313,-1.0,0.0233040098484899,11.0,375.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SAP130,-0.28552222,0.278592028170096,0.1327461990399996,594.0,490.0,1.0,True,True,False,False,False,authors-nominated,,,,activation,Stim8hr,no-K562-data,True,False
SPHK1,-0.2854408,,,4.0,156.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TOMM6,-0.28494534,1.0,0.0920129984055253,1.0,474.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MAN2A1,-0.2846214,1.0,0.0179520614568243,27.0,602.0,2.0,False,True,False,False,True,novel,,0.3643,,activation,Stim8hr,T-cell-specific(measured),True,True
SUPT7L,-0.2825435,0.610481189096622,0.3751350818503227,4330.0,2511.0,2.0,False,True,False,True,False,novel,hub/broad-effect,0.6584,cell-line-shared/generic,activation,Stim8hr,cell-line-shared/generic,False,False
ZFP82,-0.28218737,0.1993864662661727,0.0068061051054309,54.0,790.0,2.0,False,True,False,False,False,authors-nominated,,0.1933,,activation,Stim8hr,T-cell-specific(measured),True,True
GLO1,-0.28150865,,0.1359954959649482,4.0,441.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NNAT,-0.28133336,-0.4418095099915858,0.098282786784012,8.0,1298.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ACSS2,-0.28090373,0.5472200872384301,0.0517928097053443,11.0,772.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SRP54,-0.28054288,,0.1815387312940631,0.0,555.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
BCORL1,-0.2804202,1.0,0.019808937349841,0.0,829.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SPTLC2,-0.28030646,,,220.0,132.0,2.0,False,True,False,False,False,novel,,0.4637,,activation,Stim8hr,T-cell-specific(measured),True,True
ARPC2,-0.2801826,0.4225839168199671,0.2332258753564856,1038.0,250.0,2.0,False,True,False,False,False,novel,,0.4078,,activation,Stim8hr,T-cell-specific(measured),True,True
USO1,-0.27899596,0.2846402294164932,0.2167834606835785,1381.0,144.0,2.0,False,True,False,False,False,authors-nominated,,0.3883,,activation,Stim8hr,T-cell-specific(measured),True,True
BRK1,-0.27896026,0.7815232119590215,0.3237318723652245,1276.0,421.0,2.0,False,True,False,False,True,novel,,,,activation,Stim8hr,no-K562-data,True,False
ATP2A3,-0.27888235,0.9959919801816114,0.1070250333541459,79.0,315.0,2.0,False,True,False,False,True,novel,,0.4364,,activation,Stim8hr,T-cell-specific(measured),True,True
TSPAN4,-0.27869815,,,15.0,40.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
USP22,-0.2780652,0.6562887412559082,0.301813418117819,2380.0,1371.0,2.0,False,True,False,False,True,novel,hub/broad-effect,0.5198,cell-line-shared/generic,activation,Stim8hr,cell-line-shared/generic,False,False
ATG12,-0.27780846,,,176.0,624.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PDE12,-0.27771908,1.0,0.1094156625397529,6.0,1065.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TSC1,-0.27753028,0.9372588277692884,0.1624818399930416,346.0,371.0,2.0,False,True,False,False,True,authors-nominated,,0.5481,cell-line-shared/generic,activation,Stim8hr,cell-line-shared/generic,False,False
AGBL5,-0.2770324,,,3.0,364.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TTYH3,-0.27669343,,,66.0,141.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ADRM1,-0.27656057,0.2302024846432735,0.1229793469907793,30.0,275.0,2.0,False,True,False,False,False,novel,,0.5104,cell-line-shared/generic,activation,Stim8hr,cell-line-shared/generic,False,False
CAMK1,-0.27606782,,,29.0,236.0,2.0,False,True,False,False,False,novel,,0.2552,,activation,Stim8hr,T-cell-specific(measured),True,True
IKZF1,-0.2759257,-0.1802908871962106,0.1173421423758656,167.0,621.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
BRWD1,-0.27586463,0.2365389256184898,0.0685685665448797,39.0,848.0,2.0,False,True,True,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CNOT6L,-0.27571926,0.0367756994408993,0.0383397472400387,28.0,930.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KBTBD2,-0.2755887,0.3657360482343567,0.060548363153491,4.0,1098.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FBXW2,-0.27553636,0.4676945656059149,0.081128965203448,123.0,796.0,2.0,False,True,True,False,False,novel,,0.3401,,activation,Stim8hr,T-cell-specific(measured),True,True
KAT6A,-0.27506027,0.7354571529664156,0.0503935871645688,505.0,1099.0,2.0,False,True,False,False,True,novel,,0.3763,,activation,Stim8hr,T-cell-specific(measured),True,True
PAFAH1B2,-0.2737802,,0.0678943997061615,0.0,741.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
HS3ST3B1,-0.27365953,0.956255331123548,0.1527072359617554,4.0,700.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
STARD9,-0.27303883,0.6200794626473145,0.0565890568696319,10.0,645.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
RNF215,-0.27290168,0.0620873320700285,-0.0033600795708367,34.0,287.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ARRDC2,-0.27287793,,0.0991683723664501,1.0,727.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SUV39H1,-0.27260724,0.640288732989853,0.2028383309693974,11.0,327.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
LY96,-0.27219778,0.6174436659727244,0.0369579315627466,16.0,1123.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DCAF6,-0.27194816,,,32.0,399.0,1.0,True,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
AGPAT5,-0.27175784,,0.204843883485902,0.0,520.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DIPK1A,-0.27144793,0.003763222322832,-0.0408718062547556,141.0,639.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
BAMBI,-0.27081025,,,14.0,716.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PPP3R1,-0.27054182,-0.1400972843711185,0.0438613083332346,612.0,888.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KCMF1,-0.26987782,0.0182914325394392,0.05097217860493,11.0,449.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TXNDC12,-0.26972625,0.3654471848090319,0.0494552606556289,45.0,420.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
HEMGN,-0.2696156,,0.0449224818804467,0.0,841.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PRF1,-0.26945868,0.3276701938634543,0.0839503910823567,43.0,782.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DIS3L2,-0.26938415,-0.0704283734335909,-0.0083933533565463,580.0,1081.0,2.0,False,True,False,False,False,novel,,0.4268,,activation,Stim8hr,T-cell-specific(measured),True,True
HOPX,-0.26925912,,0.0206697280791752,0.0,652.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TMEM140,-0.26885298,0.5671420357984569,0.0999718134230553,10.0,766.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TBP,-0.26855534,,,32.0,95.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SULT1A3,-0.2682935,0.8938577497188882,0.0660484220959949,16.0,480.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GZMK,-0.26776055,-0.9471578469712542,-0.033114629334997,5.0,323.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
C1orf159,-0.26748076,0.2382177832121268,0.0396162122780909,21.0,407.0,2.0,False,True,False,False,False,novel,,0.3676,,activation,Stim8hr,T-cell-specific(measured),True,True
TBX22,-0.2671352,-0.2866755501490534,0.0713614136274548,103.0,530.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
IFITM2,-0.26649216,,0.0503084910962188,3.0,753.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZC3H12D,-0.2659524,0.8613982827383357,0.1273624590603161,12.0,826.0,2.0,False,True,False,False,False,authors-nominated,,,,activation,Stim8hr,no-K562-data,True,False
NMI,-0.26539016,0.8095246348560247,0.0637643694918572,9.0,528.0,2.0,False,True,False,False,False,novel,,0.3359,,activation,Stim8hr,T-cell-specific(measured),True,True
C1orf216,-0.2653033,,,1.0,410.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
IRF3,-0.26528022,-1.0,0.0124043714473353,2.0,385.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SLC25A42,-0.26421836,,,4.0,565.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
EBF3,-0.26356283,-0.2831511045081429,-0.0101994071826667,847.0,935.0,2.0,False,False,True,False,False,authors-nominated,,,,activation,Stim8hr,no-K562-data,True,False
TMEM205,-0.263348,0.3515844154621364,0.1322283434515105,109.0,868.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TGFBR2,-0.2632356,0.4161050365228857,0.0819579624167367,15.0,511.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KDM1A,-0.26298425,0.8413086680278441,0.5420015751148273,2300.0,541.0,2.0,False,True,False,False,True,novel,hub/broad-effect,0.3885,,activation,Stim8hr,T-cell-specific(measured),False,False
GLI1,-0.26297373,0.1237675385575503,0.0447096784674135,178.0,253.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
